Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-24 02:07:38,9.753,Patoche49,38.462,8.893,0,6,0,4.625,15,40.909,36.17,40,4,5,40,104,3,3,0,80.556,16.176,34.615,36,2,1,29,7,5,0,4.306
2026-01-24 02:07:38,15.127,yasashiikumo,38.462,9.158,0,6,0,4.6,14,27.273,53.191,25.714,5,7,40,104,3,3,0,69.767,16.393,41.346,43,2,2,30,13,4,0,4.07
2026-01-24 02:07:38,7.473,Catge,33.654,7.566,1,6,1,4.714,11,40.909,36.17,25.714,4,3,35,104,3,3,0,73.333,17.568,28.846,30,3,1,22,8,1,0,3.867
2026-01-24 02:07:38,8.582,Spartric,28.689,7.923,2,10,1,4,17,64.706,30.357,14.286,5,6,35,122,2,4,0,50.943,11.594,43.443,53,2,3,27,26,2,0,3.566
2026-01-24 02:07:38,12.785,icefeed2,27.869,6.994,1,10,0,4.265,12,47.059,26.786,22.449,7,1,34,122,2,4,0,70.732,6.173,33.607,41,2,2,29,12,3,0,3.561
2026-01-24 02:07:38,2.968,2skr,27.66,8.608,4,8,2,3.846,17,25,26.667,29.825,7,7,39,141,3,3,0,74.286,12.264,24.823,35,12,4,26,9,0,0,2.829
2026-01-24 02:07:38,3.361,anicomi,22.951,7.093,2,10,1,3.964,13,23.529,26.786,18.367,4,7,28,122,2,4,0,65.854,1.235,33.607,41,3,0,27,14,2,0,3.756
2026-01-24 02:07:38,7.798,Zarelyyyx,22.047,5.052,0,8,1,4.393,9,17.241,22.807,24.39,1,6,28,127,4,2,0,76.923,7.921,20.472,26,3,1,20,6,3,0,3.769
2026-01-24 02:07:38,10.405,chommy,20.472,6.493,2,8,1,3.885,12,13.793,15.789,31.707,7,3,26,127,4,2,0,85.714,12.389,11.024,14,3,0,12,2,0,1,3.429
2026-01-24 02:07:38,10.114,ElJuanchi,17.021,3.792,2,8,3,4.583,5,16.667,18.333,15.789,3,2,24,141,3,3,0,85,5.785,14.184,20,0,1,17,3,0,0,4.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-24 03:16:34,17.109,FORTNAYT,57.241,19.937,13,16,0,3.386,47,73.077,69.841,35.714,20,20,83,145,5,1,0,82.051,48.113,26.897,39,7,2,32,7,0,5,2.872
2026-01-24 03:16:34,11.464,AnnaYanami,45.946,12.402,4,8,0,3.843,20,60,46.341,40,4,13,51,111,0,6,0,91.176,25.974,30.631,34,3,1,31,3,2,1,3.618
2026-01-24 03:16:34,13.591,Progenitor,45.763,12.807,3,10,0,3.87,23,48,56,32.558,8,10,54,118,3,3,0,84.091,22.973,37.288,44,5,2,37,7,4,0,3.159
2026-01-24 03:16:34,10.803,kaededayo,45,12.088,1,1,0,3.778,6,16.667,41.667,54.545,4,4,18,40,2,0,0,100,31.25,20,8,0,0,8,0,0,0,3.5
2026-01-24 03:16:34,10.353,CipherKai,40.678,10.266,4,10,0,4.146,17,56,34,39.535,8,5,48,118,3,3,0,67.925,18.462,44.915,53,2,2,36,17,3,0,3.302
2026-01-24 03:16:34,10.457,ss_r_white_pony,36.585,10.109,3,9,0,4,12,33.333,41.176,33.333,6,2,30,82,2,2,0,90,19.355,24.39,20,4,1,18,2,0,0,3
2026-01-24 03:16:34,8.755,Provenance,36.066,11.938,6,10,0,3.545,24,38.095,39.13,32.727,10,8,44,122,4,2,0,71.429,21.839,28.689,35,11,4,25,10,3,0,2.486
2026-01-24 03:16:34,12.792,Legitted,35.593,9.307,5,10,0,4.167,14,52,36,25.581,8,7,42,118,3,3,0,82.609,24.211,19.492,23,3,2,19,4,0,1,3.261
2026-01-24 03:16:34,9.798,VuhrCulls,35.135,10.014,3,8,0,3.821,16,30,29.268,42,3,9,39,111,0,6,0,87.179,6.944,35.135,39,6,1,34,5,2,0,3.436
2026-01-24 03:16:34,10,Heleos,31.034,7.416,1,16,1,4.111,19,42.308,26.984,30.357,7,4,45,145,5,1,0,71.429,18.182,24.138,35,6,1,25,10,0,0,3.371
2026-01-24 03:16:34,10.572,MahiruShiina,29.508,8.539,3,10,0,3.833,16,28.571,30.435,29.091,6,6,36,122,4,2,0,55.172,6.25,47.541,58,8,5,32,26,9,0,3.103
2026-01-24 03:16:34,11.501,chommy,26.126,10.351,8,8,0,3.31,16,30,17.073,32,8,6,29,111,0,6,0,86.364,11.236,19.82,22,8,1,19,3,2,0,2.091
2026-01-24 03:16:34,10,Loomi,25.41,7.388,4,10,1,3.935,13,14.286,26.087,29.091,8,2,31,122,4,2,0,80.556,2.326,29.508,36,5,0,29,7,1,1,3.583
2026-01-24 03:16:34,8.674,onai,24.138,5.464,0,16,0,4.371,13,7.692,14.286,42.857,6,4,35,145,5,1,0,83.333,15.748,12.414,18,1,1,15,3,1,0,3.722
2026-01-24 03:16:34,4.395,LordGrond,24.138,7.46,4,16,2,3.686,18,15.385,15.873,37.5,9,4,35,145,5,1,0,77.778,6.422,24.828,36,7,1,28,8,2,0,3.194
2026-01-24 03:16:34,3.44,xeyz,11.864,2.2,0,10,1,4.714,3,20,12,6.977,0,2,14,118,3,3,0,20,0,59.322,70,3,6,14,56,8,0,3.186
2026-01-24 03:16:34,7.423,Nomu,8.108,3.111,2,8,3,3,4,15,7.317,6,2,1,9,111,0,6,0,24.242,1.282,29.73,33,10,4,8,25,5,0,2.697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-25 15:18:28,11.339,apurplenose,60.417,21.143,8,6,0,3.552,29,48,69.697,60.526,13,13,58,96,4,1,0,89.362,32.653,48.958,47,8,1,42,5,1,1,3.234
2026-01-25 15:18:28,13.782,Progenitor,49.206,17.141,10,18,1,3.403,30,51.613,55.319,41.667,14,12,62,126,2,3,0,88.095,29.762,33.333,42,8,0,37,5,4,1,2.929
2026-01-25 15:18:28,13.678,Tsui,47.525,16.795,5,11,0,3.312,29,36.842,57.447,40,14,12,48,101,2,3,0,80,39.506,19.802,20,4,1,16,4,1,2,3.05
2026-01-25 15:18:28,15.649,Emdiel,41.176,12.19,2,14,0,3.857,20,43.478,36.667,42.857,6,12,42,102,2,3,0,71.429,13.208,48.039,49,6,6,35,14,2,0,3.122
2026-01-25 15:18:28,9.646,Patoche49,39.583,9.52,2,6,0,4.342,11,32,45.455,39.474,6,3,38,96,4,1,0,86.111,11.667,37.5,36,1,2,31,5,0,0,3.861
2026-01-25 15:18:28,19.887,Neumann,35.897,10.6,2,6,1,3.929,13,50,33.333,32.258,7,4,28,78,2,3,0,66.667,22.222,30.769,24,2,0,16,8,4,0,3.083
2026-01-25 15:18:28,15.018,yasashiikumo,35.644,11.064,2,11,0,3.556,20,21.053,48.936,25.714,8,7,36,101,2,3,0,65.789,17.46,37.624,38,5,4,25,13,3,0,3
2026-01-25 15:18:28,5.142,Dav1d1,34.615,10.439,3,6,0,3.889,13,21.429,30.303,45.161,7,3,27,78,2,3,0,75.862,10.204,37.179,29,7,2,22,7,3,0,3.276
2026-01-25 15:18:28,10.694,keysha18,34.375,9.728,4,6,0,4.182,11,36,21.212,44.737,7,3,33,96,4,1,0,72.414,17.91,30.208,29,4,2,21,8,1,1,3.31
2026-01-25 15:18:28,10.23,Isekaijoucho,32.54,10.132,2,18,0,3.585,21,25.806,34.043,35.417,6,10,41,126,2,3,0,57.447,17.722,37.302,47,4,1,27,20,3,0,3.149
2026-01-25 15:18:28,6.513,PotassiumF,32.353,8.302,3,14,0,4.242,11,30.435,23.333,38.776,5,2,33,102,2,3,0,71.429,11.94,34.314,35,6,4,25,10,3,0,3.057
2026-01-25 15:18:28,7.365,Catge,30.769,7.303,0,6,0,4.292,10,28.571,33.333,29.032,2,2,24,78,2,3,0,93.75,14.516,20.513,16,1,1,15,1,0,0,4.25
2026-01-25 15:18:28,8.814,Spitzell,29.474,9.793,4,9,0,3.714,14,16.667,28.571,37.143,6,6,28,95,3,2,0,74.074,11.765,28.421,27,5,2,20,7,1,0,2.889
2026-01-25 15:18:28,14.134,pomo,29.365,9.495,4,18,0,3.595,16,38.71,14.894,37.5,9,4,37,126,2,3,0,65.909,9.756,34.921,44,3,6,29,15,0,0,3.023
2026-01-25 15:18:28,14.274,Janoxx,28.421,12.845,9,9,1,3.111,17,50,21.429,25.714,10,5,27,95,3,2,0,100,15,15.789,15,10,0,15,0,0,0,2.133
2026-01-25 15:18:28,9.357,chommy,26.923,6.88,2,6,0,4.333,9,7.143,21.212,41.935,4,0,21,78,2,3,0,100,18.571,10.256,8,2,0,8,0,0,0,3.125
