Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
85.0,2026-04-16 21:21:24,14.0,Animerod,49.593,14.99,6.0,9,2.0,4.676,27,68.421,53.333,46.512,9.0,14.0,73.0,167.0,16.0,31.0,0.0,89.362,30.588,42.276,52.0,8.0,5.0,45.0,12.0,5.0,1.0,4.043,29.0
86.0,2026-04-22 21:14:40,6.0,Aryssiel,20.0,4.392,1.0,12,0.0,4.667,6,39.286,21.154,9.091,4.0,3.0,27.0,135.0,7.0,9.0,0.0,81.818,7.965,16.296,22.0,3.0,3.0,18.0,4.0,1.0,0.0,3.933,9.0
90.0,2026-04-22 21:14:40,11.0,Keizan,37.121,10.778,3.0,6,2.0,4.143,21,66.667,42.857,28.07,7.0,8.0,49.0,132.0,10.0,6.0,0.0,79.31,19.101,32.576,43.0,9.0,2.0,32.0,11.0,5.0,0.0,3.651,17.0
91.0,2026-02-23 22:19:28,12.726,Baikinman,42.857,12.682,3.0,9,2.0,4.22,24,86.207,26.316,38.776,8.0,12.0,50.0,123.0,9.0,5.0,1.0,59.459,35.897,39.837,49.0,7.0,5.0,23.0,26.0,6.0,2.0,3.095,28.0
98.0,2026-03-02 22:08:52,12.0,Comete,29.268,6.991,2.0,11,2.0,4.667,12,56,26.531,18.367,6.0,8.0,36.0,123.0,3.0,1.0,1.0,70.37,17.708,21.951,27.0,6.0,2.0,19.0,8.0,3.0,1.0,3.63,17.0
100.0,2026-04-16 21:21:24,9.0,Kezzy,31.633,8.832,2.0,7,1.0,4.667,8,40.741,39.394,30.303,5.0,10.0,45.0,147.0,11.0,10.0,0.0,65,20.548,33.036,45.0,12.0,5.0,26.0,19.0,5.0,0.0,3.9,19.0
103.0,2026-02-23 22:19:28,13.0,mrwolf2,47.312,18.084,8.0,9,1.0,4.228,29,52.632,53.846,41.667,13.0,12.0,57.0,136.0,11.0,10.0,0.0,75,32.143,39.785,51.0,12.0,8.0,33.0,20.0,3.0,2.0,3.27,26.0
104.0,2026-03-11 22:07:55,13.0,joey,44.697,13.935,6.0,9,1.0,4.269,28,48.148,45.455,50,12.0,10.0,59.0,132.0,12.0,13.0,1.0,86.667,31.818,37.984,49.0,12.0,4.0,38.0,12.0,4.0,2.0,3.595,28.0
105.0,2026-03-02 22:08:52,14.0,Zeal_Kido,49.167,12.932,2.0,9,0.0,4.356,20,62.069,40.476,50,8.0,12.0,59.0,120.0,4.0,5.0,1.0,85.455,18.462,45.833,55.0,4.0,1.0,47.0,8.0,3.0,0.0,3.764,12.0
106.0,2026-03-11 22:07:55,11.0,cafezinho,55.385,13.841,4.0,4,0.0,4.042,35,59.459,53.333,54.167,10.0,15.0,72.0,130.0,7.0,4.0,0.0,92.727,28,42.308,55.0,5.0,1.0,51.0,4.0,1.0,0.0,3.8,21.0
113.0,2026-03-02 22:08:52,11.0,Maki04,27.0,5.305,1.0,6,0.0,4.815,5,47.368,14.634,30,3.0,3.0,27.0,100.0,0.0,5.0,0.0,59.091,17.949,22,22.0,2.0,0.0,13.0,9.0,3.0,0.0,3.455,14.0
115.0,2026-04-22 21:14:40,9.0,Saiki,27.907,11.051,10.0,8,2.0,4.345,9,54.167,32.353,28.846,15.0,7.0,36.0,147.0,28.0,19.0,1.0,90.909,16.216,16.522,21.0,12.0,0.0,21.0,1.0,1.0,0.0,3.333,15.0
121.0,2026-04-16 21:21:24,14.0,Janoxx,53.509,19.071,10.0,9,1.0,4.847,39,77.273,60.417,53.571,17.0,21.0,80.0,159.0,32.0,31.0,2.0,97.222,36.585,32.456,40.0,12.0,3.0,40.0,3.0,2.0,2.0,4.188,45.0
123.0,2026-01-13 22:44:38,10.0,Konsumenci,28.571,9.005,5.0,8,0.0,4.062,13,37.931,13.158,35.556,8.0,5.0,32.0,112.0,3.0,2.0,0.0,64,18.391,22.321,25.0,10.0,3.0,16.0,9.0,3.0,0.0,2.28,16.0
126.0,2026-02-01 22:35:39,10.0,shadismith,32.576,9.905,4.0,16,0.0,4.133,20,42.105,43.103,23.636,7.0,12.0,43.0,132.0,5.0,5.0,0.0,64.583,8.75,36.364,48.0,9.0,3.0,31.0,17.0,4.0,0.0,3.042,12.0
129.0,2026-02-11 22:21:50,12.0,peeku,35.849,9.046,3.0,8,0.0,4.702,16,75,34.783,29.412,7.0,4.0,57.0,159.0,6.0,5.0,0.0,94.444,28.369,15,18.0,7.0,1.0,17.0,2.0,0.0,2.0,4.056,40.0
133.0,2026-01-23 22:14:02,7.0,ChrisLefko,24.719,5.366,1.0,4,1.0,4.0,7,50,20,14.706,3.0,0.0,22.0,89.0,3.0,2.0,0.0,55,15.942,22.472,20.0,5.0,2.0,11.0,9.0,0.0,0.0,3.3,11.0
143.0,2026-03-11 22:07:55,5.0,mahzrunner,19.697,3.884,2.0,6,3.0,5.0,6,25,21.429,15.909,4.0,3.0,26.0,132.0,8.0,9.0,0.0,91.667,8.989,9.091,12.0,6.0,0.0,11.0,2.0,1.0,0.0,3.5,15.0
146.0,2026-04-22 21:14:40,12.0,tapumomo,38.261,10.118,3.0,8,1.0,4.114,19,38.095,43.75,32.609,8.0,3.0,44.0,115.0,4.0,1.0,0.0,87.879,18.293,28.696,33.0,6.0,0.0,29.0,4.0,0.0,0.0,3.697,15.0
147.0,2026-02-23 22:19:28,11.0,thjalago,38.462,10.487,4.0,5,0.0,4.556,18,37.5,30.233,50,8.0,11.0,45.0,120.0,8.0,7.0,0.0,94.118,17.647,29.06,34.0,8.0,1.0,32.0,3.0,0.0,1.0,4.029,15.0
148.0,2026-02-06 23:01:10,11.0,uy5gf,35.507,10.044,4.0,12,0.0,4.49,19,48.387,31.034,32.653,7.0,9.0,49.0,138.0,2.0,4.0,0.0,60.417,22.222,34.783,48.0,12.0,6.0,29.0,19.0,5.0,0.0,3.042,20.0
155.0,2026-02-23 22:19:28,9.0,Unborned,37.079,10.261,4.0,8,3.0,5.481,4,40,54.286,31.111,8.0,5.0,43.0,150.0,11.0,10.0,0.0,85.714,8.974,25.843,38.0,6.0,2.0,28.0,10.0,3.0,2.0,4.429,15.0
160.0,2026-04-16 21:21:24,14.0,Skychael,56.028,13.189,5.0,9,2.0,4.658,29,65.625,54.839,57.5,12.0,16.0,79.0,167.0,17.0,28.0,0.0,91.176,38.462,41.176,56.0,10.0,3.0,49.0,8.0,3.0,1.0,4.321,35.0
171.0,2026-03-18 22:07:17,8.155,JustAWeirdo,25.62,5.235,4.0,8,5.0,5.688,9,7.692,22.414,29.73,5.0,7.0,31.0,167.0,21.0,28.0,0.0,91.304,7.534,8.929,23.0,10.0,2.0,21.0,4.0,1.0,0.0,5.2,14.0
175.0,2026-04-16 21:21:24,12.0,Kirox,42.138,10.515,4.0,9,1.0,5.162,9,60,47.059,45.652,7.0,10.0,67.0,159.0,26.0,27.0,1.0,91.892,9.333,40.945,57.0,11.0,4.0,48.0,9.0,5.0,0.0,4.735,19.0
176.0,2026-01-23 22:14:02,5.0,Spitzell,20.732,3.161,0.0,1,0.0,4.588,2,12.5,27.586,18.919,0.0,0.0,17.0,82.0,2.0,3.0,0.0,75,14.865,9.756,8.0,0.0,0.0,6.0,2.0,0.0,0.0,3.375,11.0
