player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR,,
Legitted,56.19,11.206,27.718,2,3.847,50,64.103,52.5,14,14,59,105,0,49.45%,,112
Emdiel,55.914,13.17,26.444,6,3.462,52.381,65.625,50,44,39,52,93,5,26.53%,,88
Ephemeral,52.381,9.027,27.598,1,4.255,47.368,41.463,64.444,35,33,55,105,2,31.43%,,109
PulseVorteX,46.457,8.009,29.519,3,4.356,65.217,32.759,54.348,57,37,59,127,20,31.43%,,61
Progenitor,45.669,7.445,30.734,3,4.431,69.565,44.828,34.783,38,37,58,127,1,23.60%,,238
Bommie,43.011,8.149,28.302,2,3.85,33.333,37.5,52.5,37,31,40,93,6,16.07%,,150
Flato,42.857,7.117,29.972,0,4.222,50,35.897,45,43,36,45,105,7,14.52%,,327
MrWolf,41.975,10.246,26.488,6,3.647,33.333,41.176,45.714,30,22,34,81,8,23.53%,,103
denero,41.86,7.861,30.183,1,3.972,57.895,42.857,33.333,15,14,36,86,1,30.99%,,140
Yolowolf75,41.667,6.755,28.564,2,4.48,76.923,46.341,20.755,57,36,50,120,21,22.22%,,181
Nephirea,40,4.736,29.816,1,5.042,38.462,41.463,39.623,30,29,48,120,1,21.11%,,318
Tapumomo_,40,7.029,28.871,5,4.5,36.842,34.146,46.667,29,26,42,105,3,21.05%,,146
fiftypercentweeb,39.506,7.38,29.086,1,4.125,41.667,44.118,34.286,25,21,32,81,4,19.64%,,336
Pengvinen,36.19,6.275,29.902,1,4.158,34.615,30.769,42.5,28,26,38,105,2,15.58%,,254
uy5gf,33.858,5.379,29.485,1,4.442,21.739,34.483,39.13,42,28,43,127,14,17.65%,,148
psirockin,33.333,6.634,28.088,2,4.029,23.077,23.077,50,28,25,35,105,3,12.99%,,180
IAmAsianNoob,33.333,5.216,29.685,1,4.6,36.842,29.268,35.556,22,21,35,105,1,16.87%,,164
Lakumix,32.558,6.349,25.995,4,4.107,31.579,35.714,30.769,15,14,28,86,1,19.72%,,286
Dry,31.395,7.755,25.76,5,3.63,36.842,25,33.333,30,26,27,86,4,1.79%,,228
Janoxx,31.395,7.188,24.613,4,3.815,36.842,35.714,25.641,10,10,27,86,0,22.37%,,121
rorf,30.864,6.498,26.202,4,4.16,33.333,35.294,25.714,15,15,25,81,0,15.15%,,201
Wolbachia,30.476,4.898,27.624,1,4.5,10.526,26.829,42.222,23,19,32,105,4,15.85%,,207
Serozero,29.204,5.492,27.578,2,4.03,40.909,24.49,28.571,30,24,33,113,6,10.84%,,236
Patoche49,26.772,3.028,31.978,1,5.059,34.783,24.138,26.087,24,23,34,127,1,10.68%,,259
KanaKanowata,24.779,4.793,27.722,3,4.107,27.273,18.367,30.952,27,22,28,113,5,6.98%,,264
CM02,24.731,5.013,28.518,2,3.739,42.857,21.875,17.5,18,15,23,93,3,10.67%,,157
MythAndroid,21.667,1.852,30.814,0,5.538,38.462,14.634,18.868,41,23,26,120,18,3.80%,,225
JustaWeirdo,21.239,2.759,29.037,0,4.667,36.364,12.245,23.81,22,15,24,113,7,9.89%,,171
ranny,14.815,3.548,26.255,3,3.917,25,11.765,14.286,20,10,12,81,10,3.28%,,338
miiarad,11.828,2.181,28.011,0,4,19.048,12.5,7.5,9,8,11,93,1,3.57%,,285
,,,,,,,,,,,,,,,,
2024-11-29,,,,,,,,,,,,,,,,#N/A
TomoriKusunoki,63.529,15.771,28.068,5,3.685,68.75,60.606,63.889,30,29,54,85,1,45.45%,,77
Thaleko,56.19,12.983,26.802,6,3.949,52.941,51.282,61.224,39,35,59,105,4,36.36%,,52
Anoru_,53.383,10.551,27.964,4,4.197,67.857,55.172,42.553,48,38,71,133,10,38.82%,,45
KanzakiRanko,53.333,11.599,27.648,6,4.089,38.095,50,62,37,36,56,105,1,29.41%,,220
Lilypri,50,14.167,25.828,10,3.521,61.905,45.946,47.368,29,24,48,96,5,35.82%,,323
Emdiel,48,14.077,24.832,7,3.444,33.333,44.444,57.576,32,26,36,75,6,23.26%,,88
SaikiChan,44.762,8.899,28.516,4,4.255,52.381,41.176,44,21,21,47,105,0,30.95%,,115
denero,44.361,7.956,28.025,2,4.424,50,41.379,44.681,33,28,59,133,5,31.00%,,140
Floth,42.708,9.63,28.468,3,4,42.857,32.432,52.632,25,25,41,96,0,22.54%,,179
Python,42.4,9.779,26.984,3,3.774,45.455,40.351,43.478,26,25,53,125,1,28.28%,,219
Ephemeral,41.6,8.675,27.828,4,4.077,36.364,36.842,50,33,30,52,125,3,23.91%,,109
Baikinman,39.048,7.707,27.237,2,4.195,88.235,15.385,40.816,62,31,41,105,31,23.26%,,91
Pile,37.755,7.612,28.565,2,4.243,54.545,51.515,18.605,35,24,37,98,11,20.63%,,81
Nephirea,36.8,6.828,29.242,1,4.261,18.182,36.842,45.652,26,25,46,125,1,21.21%,,318
Kirox,36.471,7.334,28.413,2,4.226,43.75,27.273,41.667,26,20,31,85,6,18.64%,,175
Lakumix,35.714,7.811,27.462,5,4.114,40.909,18.182,46.512,19,19,35,98,0,20.25%,,286
Pengvinen,33.333,6.532,29.37,2,4.314,23.81,32.353,38,22,21,35,105,1,16.87%,,254
DogLefko,33.333,7.929,29.947,2,3.72,73.333,33.333,15.152,28,16,25,75,12,19.15%,,133
BigSmo,33.333,6.257,29.791,0,4.16,46.667,25.926,33.333,27,15,25,75,12,20.83%,,230
chaabdu92,32.941,6.285,29.121,1,4.25,50,24.242,33.333,17,14,28,85,3,20.59%,,97
Tapumomo_,32.331,5.531,27.582,2,4.628,32.143,32.759,31.915,29,23,43,133,6,19.23%,,146
FuyukoMayuzumi,30.476,4.983,27.675,1,4.688,17.647,17.949,44.898,28,21,32,105,7,14.29%,,319
Serozero,29.592,5.372,27.517,3,4.414,36.364,30.303,25.581,25,19,29,98,6,13.70%,,236
yasashiikumo,29.524,4.56,30.171,2,4.806,33.333,35.294,24,32,23,31,105,9,10.96%,,241
KitasanBlack,27.619,4.834,28.102,2,4.517,35.294,25.641,26.531,51,20,29,105,31,16.67%,,293
Dry,27.551,4.946,27.793,1,4.444,22.727,27.273,30.233,38,25,27,98,13,3.33%,,228
Swapin,27.083,5.345,27.451,1,4.385,23.81,27.027,28.947,26,23,26,96,3,4.29%,,325
Skychael,26.4,6.041,26.52,3,3.97,22.727,29.825,23.913,23,19,33,125,4,13.73%,,160
Wolbachia,25,5.725,25.546,3,4.208,23.81,16.216,34.211,13,12,24,96,1,14.46%,,207
JustaWeirdo,24.06,3.104,27.718,0,5,17.857,25.862,25.532,24,22,32,133,2,9.17%,,171
thjalago,20,3.766,29.384,1,4.533,6.667,22.222,24.242,15,12,15,75,3,5.00%,,147
ranny,15.294,3.936,26.021,2,3.846,18.75,12.121,16.667,23,10,13,85,13,4.84%,,338
,,,,,,,,,,,,,,,,
2024-11-29,,,,,,,,,,,,,,,,#N/A
Ailane,57.047,9.964,29.043,3,4.188,31.579,66.667,53.448,46,43,85,149,3,40.78%,,202
Ephemeral,51.938,8.056,28.518,2,4.343,41.176,50,58,51,48,67,129,3,24.36%,,109
wideFrogeWorried,46.018,8.909,27.974,5,4.115,53.333,41.818,48.837,26,20,52,113,6,36.78%,,128
TBDhater,43.411,7.201,30.205,3,4.321,52.941,41.935,42,56,50,56,129,6,8.22%,,205
Pile,41.86,8.473,27.499,6,4,35.294,40.351,45.455,55,36,54,129,19,24.32%,,81
ShelterRin,40.708,6.053,29.416,1,4.478,33.333,49.091,32.558,39,32,46,113,7,18.92%,,217
Floth,37.984,7.398,29.275,4,4.082,29.412,29.825,49.091,29,23,49,129,6,26.00%,,179
Naizuri,37.584,4.742,30.121,0,4.75,31.579,41.667,34.483,62,51,56,149,11,5.75%,,344
_nadeshiko,34.884,7.85,26.601,6,3.8,35.294,35.088,34.545,19,13,45,129,6,29.09%,,330
kyrno,34.513,7.339,29.147,4,3.821,46.667,32.727,32.558,34,26,39,113,8,16.46%,,278
OnlyWorldDaiStar,32.558,4.377,30.896,1,4.619,64.706,32.258,22,52,31,42,129,21,14.29%,,133
Oshino_bu,32.215,4.363,29.78,2,4.792,31.579,29.167,36.207,45,29,48,149,16,18.27%,,199
ss_r_white_pony,28.859,6.183,26.871,7,4.116,42.105,18.056,37.931,41,31,43,149,10,11.11%,,291
ranny,19.469,4.129,28.439,3,4,26.667,29.091,4.651,18,15,22,113,3,7.37%,,338
TateyamaAyano,15.504,2.781,30.088,2,4.45,11.765,14.035,18.182,33,17,20,129,16,3.13%,,174
,,,,,,,,,,,,,,,,
2024-11-29,,,,,,,,,,,,,,,,#N/A
AKl,73.81,18.013,25.952,6,4.032,85.185,71.154,70.213,50,44,93,126,6,64.47%,,4
Chatting,68.939,15.154,26.697,5,4.165,73.333,64.706,70.588,37,34,91,132,3,60.00%,,20
Rissa,65.649,17.242,26.283,8,3.826,68.182,58.621,72.549,62,57,86,131,5,42.03%,,47
KanzakiRanko,58.095,10.544,28.599,1,4.492,54.167,62.857,56.522,32,32,61,105,0,39.73%,,220
Legitted,56.522,10.321,28.831,3,4.654,70.588,58.491,45.098,24,24,78,138,0,47.37%,,112
isabella,50.735,12.284,27.266,5,4.043,79.167,43.636,45.614,20,18,69,136,2,43.97%,,55
Progenitor,50,8.296,28.312,2,4.768,58.824,54.717,39.216,52,51,69,138,1,20.93%,,238
LaggyGlassySky,49.524,9.743,27.811,1,4.327,54.167,48.571,47.826,33,32,52,105,1,27.78%,,265
Emdiel,49.057,12.251,27.504,3,3.808,51.852,51.282,45,42,32,52,106,10,31.25%,,88
denero,47.826,8.638,28.595,5,4.758,58.824,43.396,45.098,41,35,66,138,6,31.96%,,140
cum_,47.115,9.858,25.095,1,4.184,29.167,50,54,23,21,49,104,2,34.57%,,104
Ephemeral,43.939,6.714,28.896,2,4.914,53.333,31.373,50.98,34,31,58,132,3,27.55%,,109
cafezinho,41.818,10.277,28.211,2,3.913,45.455,43.59,38.776,38,31,46,110,7,20.83%,,106
Janoxx,41.346,11.146,24.374,5,3.744,54.167,36.667,38,19,16,43,104,3,31.76%,,121
Neumann,40.476,6.613,29.218,3,4.961,33.333,38.462,46.809,36,34,51,126,2,18.89%,,221
SaikiChan,40.476,8.133,27.616,3,4.51,44.444,28.846,51.064,24,22,51,126,2,28.43%,,115
chaabdu92,39.806,9.308,28.007,3,4.049,47.619,50,29.167,31,24,41,103,7,23.61%,,97
Tapumomo_,39.806,9.464,27.362,4,4.098,33.333,32.353,47.917,27,25,41,103,2,21.05%,,146
Bommie,38.931,5.978,29.016,1,4.765,22.727,36.207,49.02,46,39,51,131,7,14.12%,,150
PulseVorteX,38.235,6.923,27.505,1,4.558,66.667,34.545,29.825,55,30,52,136,25,27.16%,,61
mahzrunner,38.168,7.245,30.036,2,4.46,31.818,32.759,47.059,43,37,50,131,6,14.77%,,143
Yolowolf75,37.838,6.561,27.841,2,4.786,57.143,44.898,19.512,56,34,42,111,22,14.55%,,181
Baikinman,37.838,6.118,28.537,0,4.833,71.429,24.49,36.585,56,28,42,111,28,25.45%,,91
Fuj,37.121,7.118,28.089,3,4.592,46.667,35.294,33.333,49,35,49,132,14,16.87%,,130
Nephirea,36.029,5.687,30.572,0,4.755,20.833,40,38.596,34,32,49,136,2,16.67%,,318
CM02,34.783,4.93,29.253,2,5.208,47.059,32.075,29.412,38,35,48,138,3,13.00%,,157
FuyukoMayuzumi,32.381,3.702,31.864,0,5.324,37.5,25.714,34.783,24,19,34,105,5,18.52%,,319
MD22,31.746,3.641,32.929,0,5.35,25.926,26.923,40.426,15,15,40,126,0,22.52%,,250
Patoche49,31.532,4.72,30.555,1,5.057,19.048,34.694,34.146,24,21,35,111,3,16.09%,,259
Serozero,28.302,6.423,25.575,2,4.033,25.926,33.333,25,29,21,30,106,8,11.69%,,236
Python,27.358,6.311,27.017,1,4,18.519,30.769,30,17,16,29,106,1,14.61%,,219
uy5gf,25.962,4.434,29.045,1,4.815,41.667,23.333,20,26,16,27,104,10,14.10%,,148
IAmAsianNoob,25.806,3.366,31.185,0,5.062,4.762,24.528,36,21,20,32,124,1,11.65%,,164
Skychael,25.735,5.853,27.419,4,4.4,12.5,30.909,26.316,30,23,35,136,7,11.32%,,160
thjalago,25,4.409,25.472,1,4.697,20,13.725,39.216,23,20,33,132,3,11.93%,,147
ranny,20.388,6.075,25.936,4,3.762,23.81,23.529,16.667,18,13,21,103,5,9.41%,,338
JustaWeirdo,20.192,4.343,24.186,2,4.333,16.667,16.667,24,18,17,21,104,1,4.65%,,171
Dounutbeater,20,4.429,25.318,2,4.238,25,17.143,19.565,16,15,21,105,1,6.74%,,279
psirockin,18.868,3.447,28.763,0,4.35,25.926,7.692,25,19,14,20,106,5,6.90%,,180
,,,,,,,,,,,,,,,,
2024-11-29,,,,,,,,,,,,,,,,#N/A
neoburnz,65.714,14.137,28.267,3,3.725,54.545,68.421,68.889,39,35,69,105,4,51.52%,,59
TomoriKusunoki,54.717,12.701,27.722,7,3.569,35,51.163,67.442,45,40,58,106,5,29.51%,,77
denero,50.442,11.141,26.982,4,3.684,52.632,43.902,54.717,24,24,57,113,0,37.08%,,140
KanzakiRanko,49.505,12.421,28.396,6,3.42,61.111,56.098,38.095,21,21,50,101,0,36.25%,,220
mahzrunner,43.434,9.899,26.635,3,3.605,36.364,30.556,58.537,33,28,43,99,5,22.73%,,143
Ephemeral,41.509,7.731,27.529,0,3.955,35,39.535,46.512,25,20,44,106,5,29.63%,,109
Jakemonkey,40.952,7.989,29.768,2,4.07,50,42.105,35.556,19,19,43,105,0,27.91%,,134
cafezinho,40.909,8.917,27.779,0,3.472,23.077,43.902,44.118,37,27,36,88,10,17.65%,,106
ruuka,40.708,8.221,27.242,2,3.826,26.316,48.78,39.623,48,31,46,113,17,23.08%,,72
FuyukoMayuzumi,39.048,6.792,28.307,2,4.22,27.273,23.684,57.778,35,32,41,105,3,12.86%,,319
Flato,38.614,8.662,29.422,2,3.692,38.889,36.585,40.476,36,28,39,101,8,16.92%,,327
Tapumomo_,36.364,8.338,26.927,3,3.667,36.364,27.778,43.902,28,24,36,99,4,16.90%,,146
Oshino_bu,34.653,8.89,26.526,5,3.486,22.222,41.463,33.333,29,25,35,101,4,13.89%,,199
Nephirea,29.293,5.633,27.979,2,3.966,27.273,30.556,29.268,15,14,29,99,1,17.86%,,318
fiftypercentweeb,28.302,5.118,29.638,1,4.133,25,27.907,30.233,26,18,30,106,8,15.00%,,336
Janoxx,25,8.724,23.035,6,2.591,53.846,21.951,17.647,17,16,22,88,1,8.45%,,121
oolli,24.779,5.035,28.955,3,4.071,15.789,17.073,33.962,32,26,28,113,6,2.47%,,172
Porte,23.894,5.854,26.922,5,3.778,31.579,14.634,28.302,29,21,27,113,8,7.14%,,349
JustaWeirdo,20.755,3.749,29.254,0,4.182,15,16.279,27.907,18,15,22,106,3,7.95%,,171
Swapin,19.318,3.924,28.919,0,3.706,30.769,14.634,20.588,19,14,17,88,5,4.35%,,325
Rhummy,18.812,3.66,29.015,1,4.105,22.222,17.073,19.048,26,17,19,101,9,2.67%,,253
Serozero,17.172,4.426,25.698,3,3.529,22.727,16.667,14.634,18,13,17,99,5,4.94%,,236
TateyamaAyano,14.286,2.041,28.815,0,4.8,22.727,13.158,11.111,30,14,15,105,16,1.33%,,174
psirockin,11.364,3.192,29.737,2,3.1,15.385,12.195,8.824,17,8,10,88,9,2.82%,,180
,,,,,,,,,,,,,,,,
2024-12-01,,,,,,,,,,,,,,,,#N/A
Arkana,73.267,20.52,24.373,11,3.459,77.778,69.388,76.471,29,28,74,101,1,63.89%,,3
FORTNAYT,71.667,16.714,26.551,3,3.733,85.185,73.469,61.364,32,31,86,120,1,62.50%,,28
JuliAless64,52.577,13,27.663,3,3.647,52.632,47.619,58.333,38,34,51,97,4,28.81%,,79
KanzakiRanko,52.137,11.729,27.87,7,4.033,36.842,50,60,35,35,61,117,0,31.71%,,220
TomoriKusunoki,51.515,10.964,29.049,2,3.98,12.5,52.083,68.571,33,31,51,99,2,30.30%,,77
Rissa,47.664,12.604,26.201,4,3.51,34.615,40.816,68.75,46,38,51,107,8,21.31%,,47
denero,46.392,10.841,28.699,2,3.756,52.632,47.619,41.667,32,25,45,97,7,30.77%,,140
Python,45,10.226,25.423,4,3.926,40.741,46.939,45.455,35,35,54,120,0,22.35%,,219
Diukes,44.8,9.905,26.17,0,3.768,39.286,61.818,26.19,40,26,56,125,14,35.29%,,38
Floth,44.444,9.582,28.126,2,3.932,37.5,41.667,51.429,23,23,44,99,0,27.63%,,179
provenance,42.4,10.711,24.841,6,3.698,42.857,36.364,50,38,31,53,125,7,25.29%,,289
Beokros,41.176,10.647,25.968,5,3.619,47.368,35.556,44.737,26,25,42,102,1,22.37%,,87
Baikinman,41.176,11.08,26.697,5,3.548,89.474,24.444,36.842,46,30,42,102,16,21.43%,,91
Bommie,41.026,6.131,28.968,0,4.604,26.316,37.5,50,49,41,48,117,8,10.29%,,150
cum_,40.741,11.092,24.743,7,3.659,38.889,31.818,50,29,23,44,108,6,26.58%,,104
AsahinaMafuyu,40.171,6.66,28.485,1,4.468,42.105,37.5,42,48,35,47,117,13,17.39%,,144
BigSmo,37.383,8.851,29.084,4,3.925,38.462,34.694,40.625,32,27,40,107,5,17.33%,,230
Flato,37.037,8.221,27.463,1,3.925,27.778,43.182,34.783,34,29,40,108,5,14.86%,,327
Progenitor,36.449,7.207,27.365,1,4.179,42.308,42.857,21.875,26,22,39,107,4,20.99%,,238
cafezinho,36.17,8.671,25.963,2,3.765,22.222,34.146,45.714,29,24,34,94,5,15.38%,,106
fiftypercentweeb,36,7.271,28.292,1,4.089,35.714,38.182,33.333,38,30,45,125,8,17.24%,,336
Yolowolf75,35,7.638,26.485,2,3.881,70.37,32.653,15.909,53,30,42,120,23,17.91%,,181
Neumann,33.663,5.59,28.607,1,4.441,44.444,30.612,32.353,25,20,34,101,5,18.42%,,221
Skychael,33.663,6.623,26.191,2,4.235,33.333,32.653,35.294,25,23,34,101,2,14.47%,,160
Nephirea,32.8,7.607,29.378,4,3.976,14.286,38.182,38.095,25,25,41,125,0,16.00%,,318
Oshino_bu,31.313,6.022,29.825,2,4.258,18.75,31.25,37.143,24,17,31,99,7,18.67%,,199
ss_r_white_pony,29.63,6.535,28.658,2,4.031,38.889,25,30.435,24,18,32,108,6,16.67%,,291
Serozero,29.412,7.516,27.147,5,3.7,36.842,31.111,23.684,22,18,30,102,4,15.00%,,236
Janoxx,28.723,9.375,23.361,5,3.185,55.556,21.951,22.857,14,14,27,94,0,16.25%,,121
Konsumenci,27.835,5.932,25.897,1,4,36.842,26.19,25,21,13,27,97,8,18.42%,,123
Toastation,27.835,7.345,29.655,3,3.667,31.579,30.952,22.222,30,22,27,97,8,7.46%,,342
miiarad,26.263,3.26,31.812,0,4.846,6.25,29.167,31.429,14,12,26,99,2,16.47%,,285
Pengvinen,25.926,6.578,28.507,4,3.893,33.333,27.273,21.739,15,15,28,108,0,13.98%,,254
uy5gf,25.532,6.362,28.447,1,3.75,16.667,26.829,28.571,29,15,24,94,14,13.85%,,148
Dry,20.213,4.798,25.954,1,3.842,22.222,21.951,17.143,36,18,19,94,18,1.72%,,228
JustaWeirdo,18.692,2.824,29.295,1,4.85,19.231,16.327,21.875,18,14,20,107,4,6.74%,,171
Catge,17.949,2.796,33.306,0,4.619,26.316,14.583,18,21,13,21,117,8,8.33%,,322
psirockin,15.686,2.551,30.159,0,4.5,26.316,11.111,15.789,19,15,16,102,4,1.20%,,180
KitasanBlack,12.871,2.851,27.251,2,4.154,5.556,18.367,8.824,39,11,13,101,28,3.23%,,293
Rhummy,10.833,2.141,29.225,1,4.462,11.111,10.204,11.364,21,9,13,120,12,4.04%,,253
,,,,,,,,,,,,,,,,
2024-12-02,,,,,,,,,,,,,,,,#N/A
cafezinho,53.659,11.828,26.779,5,3.727,40,60.714,52.381,58,49,66,123,9,26.15%,,106
KanzakiRanko,53.488,10.77,27.98,3,3.841,62.5,41.667,59.184,31,31,69,129,0,38.78%,,220
Progenitor,50.407,10.516,27.554,4,3.871,64,51.786,40.476,39,38,62,123,1,28.57%,,238
denero,47.967,8.954,27.052,1,4,52,39.286,57.143,40,34,59,123,6,30.12%,,140
AsahinaMafuyu,43.411,7.156,29.245,1,4.268,43.75,31.25,55.102,45,39,56,129,6,20.24%,,144
Python,43.137,11.985,23.894,10,3.341,31.579,43.902,47.619,36,34,44,102,2,15.15%,,219
Tapumomo_,40.367,8.107,27.596,5,4.068,17.647,42.553,46.667,33,30,44,109,3,18.42%,,146
Ephemeral,39.806,8.333,28.618,4,3.927,45.455,31.818,45.946,24,21,41,103,3,25.32%,,109
MrWolf,38.835,8.157,26.458,4,3.925,27.273,43.182,40.541,37,25,40,103,12,22.73%,,103
Flato,38.235,7.654,28.336,1,3.872,57.895,36.585,30.952,32,28,39,102,4,15.71%,,327
rorf,38.043,8.809,26.577,3,3.6,46.667,28.947,43.59,28,25,35,92,3,15.63%,,201
Swapin,36.697,5.728,28.587,1,4.4,29.412,38.298,37.778,34,28,40,109,6,16.00%,,325
fiftypercentweeb,36.434,5.612,30.264,0,4.34,40.625,27.083,42.857,44,33,47,129,11,16.47%,,336
Zeal_Kido,35.78,7.737,26.657,3,3.795,58.824,36.17,26.667,35,25,39,109,10,18.92%,,105
FuyukoMayuzumi,34.951,6.696,29.359,2,4.056,40.909,29.545,37.838,34,30,36,103,4,8.70%,,319
KNotAnyMore,30.275,4.847,28.475,1,4.455,29.412,27.66,33.333,36,27,33,109,9,8.22%,,324
ss_r_white_pony,28.261,7.943,26.997,5,3.308,46.667,10.526,38.462,25,21,26,92,4,7.46%,,291
Serozero,26.471,6.654,26.397,4,3.556,36.842,24.39,23.81,25,22,27,102,3,6.49%,,236
Pengvinen,25.243,5.084,28.39,3,4.154,27.273,27.273,21.622,17,16,26,103,1,11.63%,,254
psirockin,23.913,5.663,26.382,3,3.682,20,31.579,17.949,27,19,22,92,8,4.62%,,180
JustaWeirdo,19.608,3.496,27.129,1,4.25,21.053,12.195,26.19,17,15,20,102,2,5.88%,,171
KitasanBlack,18.699,2.259,29.654,0,4.913,20,19.643,16.667,55,19,23,123,36,5.88%,,293
TateyamaAyano,7.752,1.317,31.454,1,4.4,9.375,6.25,8.163,19,9,10,129,10,0.91%,,174
,,,,,,,,,,,,,,,,
2024-12-02,,,,,,,,,,,,,,,,#N/A
isabella,56.818,16.051,25.786,9,3.28,93.333,52.381,45.161,20,20,50,88,0,44.12%,,55
KanzakiRanko,54.887,9.632,28.749,1,4.301,36.842,50.847,65.455,32,32,73,133,0,40.59%,,220
Zeal_Kido,48.718,14.254,23.19,7,3.342,37.5,48.148,54.286,30,25,38,78,5,27.08%,,105
Emdiel,48.077,11.633,27.21,5,3.62,50,44.444,51.111,45,36,50,104,9,23.73%,,88
denero,47.368,8.732,29.454,3,4.185,52.632,54.167,38.298,24,23,54,114,1,34.44%,,140
Nephirea,44.361,7.438,29.284,5,4.525,42.105,45.763,43.636,33,33,59,133,0,26.00%,,318
Progenitor,44.037,8.869,27.792,1,3.979,57.143,51.163,31.111,33,31,48,109,2,22.37%,,238
cafezinho,42.982,7.286,28.005,2,4.388,31.579,41.667,48.936,34,25,49,114,9,30.00%,,106
PulseVorteX,41.353,6.341,28.362,1,4.582,57.895,32.203,45.455,51,33,55,133,18,26.83%,,61
Flato,41.346,8.418,29.216,2,3.907,50,42.222,37.778,34,30,43,104,4,18.57%,,327
mahzrunner,38.596,8.085,29,3,3.932,31.579,43.75,36.17,35,29,44,114,6,18.99%,,143
cum_,38.532,9.953,24.496,8,3.69,33.333,32.558,46.667,26,24,42,109,2,21.69%,,104
Baikinman,38.532,8.73,27.277,4,3.786,66.667,16.279,46.667,53,29,42,109,24,23.21%,,91
SaikiChan,34.615,9.68,26.287,6,3.593,37.5,33.333,34.286,17,17,27,78,0,16.39%,,115
Janoxx,29.545,8.331,23.569,4,3.269,33.333,28.571,29.032,15,15,26,88,0,15.07%,,121
uy5gf,26.923,5.251,28.792,1,4.143,14.286,26.667,31.111,30,19,28,104,11,12.16%,,148
Pengvinen,26.136,4.598,27.484,0,4.174,13.333,23.81,35.484,14,13,23,88,1,13.51%,,254
Swapin,25,5.098,28.994,1,3.955,33.333,28.571,16.129,23,15,22,88,8,10.77%,,325
Dry,24.359,6.925,23.955,4,3.737,12.5,22.222,31.429,26,18,19,78,8,1.92%,,228
MD22,24.359,5.059,29.355,0,4.158,0,18.519,40,4,4,19,78,0,20.27%,,250
JustaWeirdo,23.684,4.318,28.126,3,4.481,15.789,25,25.532,20,19,27,114,1,8.51%,,171
miiarad,22.556,3.927,30.086,1,4.6,26.316,20.339,23.636,23,18,30,133,5,10.91%,,285
psirockin,21.154,3.552,28.971,1,4.364,14.286,13.333,31.111,26,19,22,104,7,3.85%,,180
Rhummy,15.596,3.565,25.287,2,3.824,9.524,18.605,15.556,22,13,17,109,9,4.60%,,253
,,,,,,,,,,,,,,,,
2024-12-03,,,,,,,,,,,,,,,,#N/A
neoburnz,63.559,13.412,28.591,3,3.867,62.963,61.111,67.568,41,38,75,118,3,48.05%,,59
ericispog,62.609,13.38,27.797,7,3.972,76,56.604,62.162,38,36,72,115,2,46.75%,,129
denero,51.304,7.304,30.196,1,4.627,68,47.17,45.946,29,26,59,115,3,38.37%,,140
eaJ,50.758,10.962,28.176,7,3.955,46.429,52.542,51.111,40,34,67,132,6,35.87%,,117
KanzakiRanko,50,10.698,28.548,2,3.852,55.556,40,57.778,25,25,54,108,0,34.94%,,220
Beokros,48.889,12.431,25.418,6,3.614,46.154,45.455,59.091,35,31,44,90,4,23.64%,,87
wideFrogeWorried,46.97,9.86,27.931,6,4,42.857,45.763,51.111,36,32,62,132,4,31.25%,,128
Floth,44.444,8.565,30.515,2,4.15,53.846,41.818,45.455,23,21,40,90,2,28.36%,,179
Nephirea,41.176,6.837,30.945,1,4.633,30.435,32.692,56.818,29,29,49,119,0,22.22%,,318
Progenitor,41.176,7.204,29.338,4,4.673,47.826,34.615,45.455,29,25,49,119,4,26.67%,,238
FeyFey,40.336,7.7,29.474,3,4.417,39.13,36.538,45.455,42,32,48,119,10,20.78%,,292
Swapin,37.391,4.912,30.185,1,4.837,56,32.075,32.432,34,30,43,115,4,16.05%,,325
Pengvinen,36.364,6.556,29.417,4,4.375,42.857,37.288,31.111,31,30,48,132,1,17.82%,,254
uy5gf,33.613,4.799,29.951,1,4.95,34.783,32.692,34.091,33,20,40,119,13,23.26%,,148
Kirox,32.203,6.16,30.423,2,4.263,33.333,27.778,37.838,37,27,38,118,10,13.58%,,175
FuyukoMayuzumi,30.556,4.984,29.587,1,4.485,50,15.556,37.778,25,20,33,108,5,15.66%,,319
oolli,30,5.144,28.125,1,4.37,38.462,34.545,13.636,27,23,27,90,4,6.35%,,172
Skychael,28.704,9.415,24.678,9,3.065,22.222,31.111,28.889,27,24,31,108,3,8.64%,,160
OnlyWorldDaiStar,27.119,4.151,32.095,1,4.531,59.259,14.815,21.622,40,17,32,118,23,19.23%,,133
Dry,25.217,4.557,27.874,2,4.483,28,30.189,16.216,37,27,29,115,10,2.56%,,228
legrandort,23.148,3.136,28.933,0,4.8,27.778,17.778,26.667,22,20,25,108,2,5.81%,,159
YunnN,22.881,4.736,29.122,1,3.963,14.815,22.222,29.73,20,17,27,118,3,10.20%,,320
psirockin,21.111,4.196,29.268,0,3.947,38.462,12.727,31.818,22,14,19,90,8,7.35%,,180
,,,,,,,,,,,,,,,,
2024-12-03,,,,,,,,,,,,,,,,#N/A
Arkana,74.38,22.39,24.236,12,3.467,80,74.468,72.222,34,31,90,121,3,67.82%,,3
isabella,57.241,11.724,27.599,2,4.253,73.529,59.184,46.774,26,24,83,145,2,49.58%,,55
