Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-01-11 00:25:47,8.5,Hyo,11.905,6.263,3,12,0,1.9,10,9.524,12.5,12.903,5,4,10,84,1,4,0,29.412,7.463,20.238,17,5,1,5,12,4,1,2.0,317,5
2026-01-02 19:30:28,15.0,Nephirea,41.667,13.16,6,21,0,3.85,26,27.273,38.298,48,11,12,60,144,1,5,0,91.892,24.299,25.694,37,0,1,34,3,0,1,3.568,318,26
2026-01-11 00:25:47,12.927,Nephirea,39.286,14.782,5,12,0,2.818,24,23.81,34.375,54.839,9,12,33,84,1,4,0,100,22.727,21.429,18,2,0,18,0,0,3,3.0,318,15
2026-01-22 15:56:12,11.898,Nephirea,48.182,15.504,3,14,0,3.623,27,40,46,55,10,12,53,110,2,4,0,96.552,30.864,26.364,29,5,1,28,1,0,0,3.103,318,25
2026-01-08 15:39:44,7.871,Catge,24.793,7.118,4,16,0,4.0,14,26.316,21.818,27.66,7,3,30,121,5,1,0,71.429,10.753,23.14,28,7,2,20,8,2,0,3.143,322,10
2026-01-11 00:25:47,9.146,Catge,18.519,5.528,2,13,0,3.733,8,10,19.444,20,5,3,15,81,2,3,0,65,3.279,24.691,20,0,1,13,7,1,0,2.9,322,2
2026-01-22 15:56:12,8.881,Catge,20.87,7.496,6,18,0,3.708,11,19.048,22.449,20,7,4,24,115,5,1,0,60,10,21.739,25,6,2,15,10,1,0,2.28,322,9
2026-01-30 15:47:47,9.898,Catge,29.73,7.442,4,16,0,4.364,14,19.048,23.529,43.59,4,3,33,111,3,2,0,77.419,11.25,27.928,31,8,3,24,7,1,1,3.484,322,9
2026-02-07 16:31:37,9.702,Catge,26.087,7.12,4,12,0,3.708,11,41.667,17.5,30,6,3,24,92,2,4,0,86.364,7.143,23.913,22,3,0,19,3,0,0,3.318,322,5
2026-02-07 20:15:05,9.65,Catge,24.468,6.999,4,17,0,4.0,9,17.647,19.444,31.707,5,3,23,94,3,3,0,80.952,8.219,22.34,21,3,2,17,4,0,0,3.048,322,6
2026-03-07 08:42:40,9.587,Catge,26.667,10.123,3,16,1,3.55,19,32.143,27.869,22.951,9,2,40,150,6,0,0,70.732,10.092,27.333,41,1,3,29,12,3,1,3.0,322,11
2026-03-12 17:29:54,11.151,Catge,24.51,5.53,0,14,0,4.04,10,18.75,20,30.435,4,4,25,102,4,2,0,78.947,12.048,18.627,19,0,3,15,4,0,0,3.0,322,10
2026-03-26 17:04:19,11.652,Catge,24.272,5.273,0,9,1,4.32,7,15.385,30.435,20.455,3,1,25,103,1,5,0,78.261,8.75,22.33,23,1,0,18,5,1,0,3.87,322,7
2026-06-01 17:54:10,10.638,Catge,22.581,6.962,3,23,0,3.762,12,23.529,20.588,23.81,9,1,21,93,4,2,0,69.231,4.478,27.957,26,2,3,18,8,1,0,2.692,322,3
2026-01-22 15:56:12,11.0,_nadeshiko,21.368,9.4,5,13,0,2.96,18,42.857,21.818,9.756,8,8,25,117,2,4,0,81.25,11.881,13.675,16,8,1,13,3,0,1,2.312,330,12
2026-01-08 15:39:44,3.723,2skr,11.852,2.966,1,19,0,4.312,6,8,7.143,18.519,3,2,16,135,3,3,0,38.095,7.018,15.556,21,6,6,8,13,3,0,2.048,334,8
2026-01-11 00:25:47,1.449,xeyz,7.407,0.993,0,13,0,5.0,1,10,13.889,0,0,0,6,81,2,3,0,9.259,3.704,66.667,54,4,7,5,49,11,0,2.259,335,1
2026-02-07 20:15:05,1.159,xeyz,3.15,0.228,0,21,3,6.0,0,0,1.562,6.25,0,0,4,127,1,5,0,4.878,0,64.567,82,7,10,4,78,6,0,2.61,335,0
2026-06-01 17:54:10,-0.092,xeyz,6.604,0.941,1,30,0,6.0,1,0,9.756,5.882,1,0,7,106,3,3,0,8.571,2.778,66.038,70,9,21,6,64,13,0,2.0,335,1
2026-01-11 00:25:47,8.947,inta,24.468,6.784,2,14,0,3.652,13,33.333,31.579,11.429,6,3,23,94,3,2,0,68.182,11.111,23.404,22,5,3,15,7,0,0,2.727,343,8
2026-06-01 17:54:10,9.389,inta,21.212,7.371,5,26,1,3.238,13,27.778,27.778,13.333,7,4,21,99,2,4,0,66.667,8.974,21.212,21,2,3,14,7,1,4,2.857,343,7
